date_index,date,land,confirmed,dead,name,iso_code,capital,area,population,confirmed_change,confirmed_change_3w,confirmed_change_pct,confirmed_growth_pct_3w,confirmed_doubling_days,confirmed_doubling_days_3w,Rt,confirmed_active_cases,confirmed_active_cases_change,confirmed_peak_log,confirmed_peak_date,confirmed_day_since_10,population_100k,confirmed_per_100k,confirmed_change_per_100k,confirmed_change_sum7d,confirmed_change_sum7d_per_100k,confirmed_active_cases_per_100k,confirmed_active_cases_change_per_100k,dead_change,dead_change_3w,dead_change_pct,dead_growth_pct_3w,dead_doubling_days,dead_doubling_days_3w,lethality,dead_day_since_10,dead_per_100k,dead_change_per_100k
2020-06-19,2020-06-19,Brandenburg,3374,163,Brandenburg,BB,Potsdam,29654,2511917,9.0,103.0,0.27,8.65,2.92,0.31,9.0,77.0,6.0,0.02,0,101,25.12,134.32,0.36,68.0,2.71,3.07,0.24,0.0,8.0,0.0,0.0,100.0,100.0,11.76,77,6.49,0.0
2020-06-20,2020-06-20,Brandenburg,3383,163,Brandenburg,BB,Potsdam,29654,2511917,9.0,117.0,0.27,8.74,2.93,0.3,3.67,79.0,2.0,0.02,0,102,25.12,134.68,0.36,57.0,2.27,3.15,0.08,0.0,8.0,0.0,0.0,100.0,100.0,0.0,78,6.49,0.0
2020-06-21,2020-06-21,Brandenburg,3388,163,Brandenburg,BB,Potsdam,29654,2511917,5.0,117.0,0.15,4.27,5.03,0.42,2.5,86.0,7.0,0.03,0,103,25.12,134.88,0.2,62.0,2.47,3.42,0.28,0.0,8.0,0.0,0.0,100.0,100.0,0.0,79,6.49,0.0
2020-06-22,2020-06-22,Brandenburg,3394,163,Brandenburg,BB,Potsdam,29654,2511917,6.0,121.0,0.18,5.13,4.25,0.38,1.8,85.0,-1.0,0.03,0,104,25.12,135.12,0.24,65.0,2.59,3.38,-0.04,0.0,8.0,0.0,0.0,100.0,100.0,0.0,80,6.49,0.0
2020-06-23,2020-06-23,Brandenburg,3407,164,Brandenburg,BB,Potsdam,29654,2511917,13.0,133.0,0.38,10.74,2.14,0.28,1.0,55.0,-30.0,0.02,0,105,25.12,135.63,0.52,73.0,2.91,2.19,-1.19,1.0,9.0,0.61,12.5,1.45,0.27,3.57,81,6.53,0.04
2020-06-24,2020-06-24,Brandenburg,3413,164,Brandenburg,BB,Potsdam,29654,2511917,6.0,140.0,0.18,4.51,4.27,0.41,0.64,107.0,52.0,0.03,0,106,25.12,135.87,0.24,51.0,2.03,4.26,2.07,0.0,8.0,0.0,0.0,100.0,100.0,2.78,82,6.53,0.0
2020-06-25,2020-06-25,Brandenburg,3428,165,Brandenburg,BB,Potsdam,29654,2511917,15.0,148.0,0.44,10.71,1.9,0.28,0.8,102.0,-5.0,0.03,0,107,25.12,136.47,0.6,63.0,2.51,4.06,-0.2,1.0,9.0,0.61,12.5,1.46,0.27,2.78,83,6.57,0.04
2020-06-26,2020-06-26,Brandenburg,3437,165,Brandenburg,BB,Potsdam,29654,2511917,9.0,149.0,0.26,6.08,2.97,0.35,1.0,111.0,9.0,0.03,0,108,25.12,136.83,0.36,63.0,2.51,4.42,0.36,0.0,9.0,0.0,0.0,100.0,100.0,11.11,84,6.57,0.0
2020-06-27,2020-06-27,Brandenburg,3437,165,Brandenburg,BB,Potsdam,29654,2511917,0.0,143.0,0.0,0.0,100.0,100.0,1.0,108.0,-3.0,0.03,0,109,25.12,136.83,0.0,54.0,2.15,4.3,-0.12,0.0,7.0,0.0,0.0,100.0,100.0,6.25,85,6.57,0.0
2020-06-28,2020-06-28,Brandenburg,3417,165,Brandenburg,BB,Potsdam,29654,2511917,-20.0,120.0,-0.58,-13.99,0.0,0.0,1.0,83.0,-25.0,0.02,0,110,25.12,136.03,-0.8,29.0,1.15,3.3,-1.0,0.0,7.0,0.0,0.0,100.0,100.0,6.9,86,6.57,0.0
2020-06-29,2020-06-29,Brandenburg,3419,165,Brandenburg,BB,Potsdam,29654,2511917,2.0,115.0,0.06,1.67,12.19,0.71,0.5,57.0,-26.0,0.02,1,111,25.12,136.11,0.08,25.0,1.0,2.27,-1.04,0.0,5.0,0.0,0.0,100.0,100.0,8.0,87,6.57,0.0
2020-06-30,2020-06-30,Brandenburg,3429,165,Brandenburg,BB,Potsdam,29654,2511917,10.0,127.0,0.29,8.7,2.7,0.31,0.11,64.0,7.0,0.02,0,112,25.12,136.51,0.4,22.0,0.88,2.55,0.28,0.0,5.0,0.0,0.0,100.0,100.0,3.12,88,6.57,0.0
2020-07-01,2020-07-01,Brandenburg,3440,165,Brandenburg,BB,Potsdam,29654,2511917,11.0,131.0,0.32,8.66,2.49,0.31,-0.11,66.0,2.0,0.02,0,113,25.12,136.95,0.44,27.0,1.07,2.63,0.08,0.0,5.0,0.0,0.0,100.0,100.0,1.89,89,6.57,0.0
2020-07-02,2020-07-02,Brandenburg,3443,165,Brandenburg,BB,Potsdam,29654,2511917,3.0,91.0,0.09,2.29,8.29,0.58,0.14,60.0,-6.0,0.02,0,114,25.12,137.07,0.12,15.0,0.6,2.39,-0.24,0.0,4.0,0.0,0.0,100.0,100.0,0.0,90,6.57,0.0
2020-07-03,2020-07-03,Brandenburg,3450,166,Brandenburg,BB,Potsdam,29654,2511917,7.0,144.0,0.2,7.69,3.75,0.32,0.75,62.0,2.0,0.02,0,115,25.12,137.35,0.28,13.0,0.52,2.47,0.08,1.0,5.0,0.61,25.0,1.46,0.21,1.47,91,6.61,0.04
2020-07-04,2020-07-04,Brandenburg,3459,167,Brandenburg,BB,Potsdam,29654,2511917,9.0,133.0,0.26,6.25,2.99,0.35,6.0,65.0,3.0,0.02,0,116,25.12,137.7,0.36,22.0,0.88,2.59,0.12,1.0,4.0,0.6,20.0,1.47,0.23,3.51,92,6.65,0.04
2020-07-05,2020-07-05,Brandenburg,3460,167,Brandenburg,BB,Potsdam,29654,2511917,1.0,134.0,0.03,0.75,24.32,1.24,-7.0,53.0,-12.0,0.02,0,117,25.12,137.74,0.04,43.0,1.71,2.11,-0.48,0.0,4.0,0.0,0.0,100.0,100.0,3.23,93,6.65,0.0
2020-03-04,2020-03-04,Bremen,3,0,Bremen,HB,Bremen,420,682986,,,,,0.0,0.0,,,,,-1,0,6.83,0.44,,,,,,,,,,0.0,0.0,,0,0.0,
2020-03-05,2020-03-05,Bremen,3,0,Bremen,HB,Bremen,420,682986,0.0,,0.0,,100.0,0.0,,,,,0,0,6.83,0.44,0.0,,,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-06,2020-03-06,Bremen,4,0,Bremen,HB,Bremen,420,682986,1.0,,33.33,,0.2,0.0,,,,,0,0,6.83,0.59,0.15,,,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-07,2020-03-07,Bremen,4,0,Bremen,HB,Bremen,420,682986,0.0,,0.0,,100.0,0.0,,,,,0,0,6.83,0.59,0.0,,,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-08,2020-03-08,Bremen,4,0,Bremen,HB,Bremen,420,682986,0.0,,0.0,,100.0,0.0,,,,,0,0,6.83,0.59,0.0,,,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-09,2020-03-09,Bremen,4,0,Bremen,HB,Bremen,420,682986,0.0,,0.0,,100.0,0.0,,,,,0,0,6.83,0.59,0.0,,,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-10,2020-03-10,Bremen,4,0,Bremen,HB,Bremen,420,682986,0.0,,0.0,,100.0,0.0,,,,,0,0,6.83,0.59,0.0,,,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-11,2020-03-11,Bremen,21,0,Bremen,HB,Bremen,420,682986,17.0,,425.0,,0.11,0.0,,,,,0,1,6.83,3.07,2.49,18.0,2.64,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-12,2020-03-12,Bremen,38,0,Bremen,HB,Bremen,420,682986,17.0,,80.95,,0.16,0.0,,,,,0,2,6.83,5.56,2.49,35.0,5.12,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-13,2020-03-13,Bremen,42,0,Bremen,HB,Bremen,420,682986,4.0,,10.53,,0.28,0.0,,,,,0,3,6.83,6.15,0.59,38.0,5.56,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-14,2020-03-14,Bremen,50,0,Bremen,HB,Bremen,420,682986,8.0,,19.05,,0.23,0.0,,,,,0,4,6.83,7.32,1.17,46.0,6.73,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-15,2020-03-15,Bremen,53,0,Bremen,HB,Bremen,420,682986,3.0,,6.0,,0.36,0.0,9.0,,,,0,5,6.83,7.76,0.44,49.0,7.17,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-16,2020-03-16,Bremen,56,0,Bremen,HB,Bremen,420,682986,3.0,,5.66,,0.37,0.0,2.67,53.0,,2.93,0,6,6.83,8.2,0.44,52.0,7.61,7.76,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-17,2020-03-17,Bremen,57,0,Bremen,HB,Bremen,420,682986,1.0,,1.79,,0.68,0.0,1.17,54.0,1.0,2.94,0,7,6.83,8.35,0.15,53.0,7.76,7.91,0.15,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-18,2020-03-18,Bremen,69,0,Bremen,HB,Bremen,420,682986,12.0,,21.05,,0.22,0.0,0.62,65.0,11.0,2.85,0,8,6.83,10.1,1.76,48.0,7.03,9.52,1.61,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-19,2020-03-19,Bremen,80,0,Bremen,HB,Bremen,420,682986,11.0,,15.94,,0.24,0.0,0.56,76.0,11.0,3.0,0,9,6.83,11.71,1.61,42.0,6.15,11.13,1.61,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-20,2020-03-20,Bremen,121,0,Bremen,HB,Bremen,420,682986,41.0,,51.25,,0.18,0.0,1.0,117.0,41.0,3.41,0,10,6.83,17.72,6.0,79.0,11.57,17.13,6.0,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-21,2020-03-21,Bremen,142,0,Bremen,HB,Bremen,420,682986,21.0,,17.36,,0.24,0.0,1.71,138.0,21.0,3.57,0,11,6.83,20.79,3.07,92.0,13.47,20.2,3.07,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-22,2020-03-22,Bremen,165,0,Bremen,HB,Bremen,420,682986,23.0,,16.2,,0.24,0.0,3.4,161.0,23.0,3.72,0,12,6.83,24.16,3.37,112.0,16.4,23.57,3.37,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-23,2020-03-23,Bremen,170,0,Bremen,HB,Bremen,420,682986,5.0,,3.03,,0.5,0.0,4.2,149.0,-12.0,2.09,0,13,6.83,24.89,0.73,114.0,16.69,21.82,-1.76,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-24,2020-03-24,Bremen,183,0,Bremen,HB,Bremen,420,682986,13.0,,7.65,,0.32,0.0,2.62,145.0,-4.0,1.57,0,14,6.83,26.79,1.9,126.0,18.45,21.23,-0.59,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-25,2020-03-25,Bremen,200,0,Bremen,HB,Bremen,420,682986,17.0,197.0,9.29,,0.3,0.0,1.58,158.0,13.0,1.56,0,15,6.83,29.28,2.49,131.0,19.18,23.13,1.9,0.0,0.0,,,0.0,0.0,0.0,0,0.0,0.0
2020-03-26,2020-03-26,Bremen,211,1,Bremen,HB,Bremen,420,682986,11.0,208.0,5.5,5.58,0.37,0.37,0.94,161.0,3.0,1.44,0,16,6.83,30.89,1.61,131.0,19.18,23.57,0.44,1.0,1.0,,,0.0,0.0,2.86,0,0.15,0.15
2020-03-27,2020-03-27,Bremen,241,1,Bremen,HB,Bremen,420,682986,30.0,237.0,14.22,14.42,0.25,0.25,0.71,188.0,27.0,1.51,0,17,6.83,35.29,4.39,120.0,17.57,27.53,3.95,0.0,1.0,0.0,0.0,100.0,100.0,2.63,0,0.15,0.0
2020-03-28,2020-03-28,Bremen,260,2,Bremen,HB,Bremen,420,682986,19.0,256.0,7.88,8.02,0.32,0.32,0.76,204.0,16.0,1.54,0,18,6.83,38.07,2.78,118.0,17.28,29.87,2.34,1.0,2.0,100.0,100.0,0.15,0.15,4.35,0,0.29,0.15
2020-03-29,2020-03-29,Bremen,275,2,Bremen,HB,Bremen,420,682986,15.0,271.0,5.77,5.86,0.36,0.36,0.89,218.0,14.0,1.57,0,19,6.83,40.26,2.2,110.0,16.11,31.92,2.05,0.0,2.0,0.0,0.0,100.0,100.0,4.08,0,0.29,0.0
2020-03-30,2020-03-30,Bremen,286,2,Bremen,HB,Bremen,420,682986,11.0,282.0,4.0,4.06,0.43,0.43,1.19,217.0,-1.0,1.42,0,20,6.83,41.87,1.61,116.0,16.98,31.77,-0.15,0.0,2.0,0.0,0.0,100.0,100.0,3.85,0,0.29,0.0
2020-03-31,2020-03-31,Bremen,294,4,Bremen,HB,Bremen,420,682986,8.0,290.0,2.8,2.84,0.52,0.52,1.2,214.0,-3.0,1.3,0,21,6.83,43.05,1.17,111.0,16.25,31.33,-0.44,2.0,4.0,100.0,100.0,0.15,0.15,7.55,0,0.59,0.29
2020-04-01,2020-04-01,Bremen,311,5,Bremen,HB,Bremen,420,682986,17.0,290.0,5.78,5.86,0.36,0.36,1.0,190.0,-24.0,0.94,0,22,6.83,45.53,2.49,111.0,16.25,27.82,-3.51,1.0,5.0,25.0,25.0,0.21,0.21,10.42,0,0.73,0.15
2020-04-02,2020-04-02,Bremen,327,6,Bremen,HB,Bremen,420,682986,16.0,289.0,5.14,5.52,0.38,0.37,0.82,185.0,-5.0,0.83,0,23,6.83,47.88,2.34,116.0,16.98,27.09,-0.73,1.0,6.0,20.0,20.0,0.23,0.23,11.9,0,0.88,0.15
2020-04-03,2020-04-03,Bremen,341,6,Bremen,HB,Bremen,420,682986,14.0,299.0,4.28,4.84,0.42,0.39,0.68,176.0,-9.0,0.73,0,24,6.83,49.93,2.05,100.0,14.64,25.77,-1.32,0.0,6.0,0.0,0.0,100.0,100.0,6.33,0,0.88,0.0
2020-04-04,2020-04-04,Bremen,354,6,Bremen,HB,Bremen,420,682986,13.0,304.0,3.81,4.35,0.44,0.41,0.78,184.0,8.0,0.73,0,25,6.83,51.83,1.9,94.0,13.76,26.94,1.17,0.0,6.0,0.0,0.0,100.0,100.0,4.35,0,0.88,0.0
2020-04-05,2020-04-05,Bremen,394,6,Bremen,HB,Bremen,420,682986,40.0,341.0,11.3,13.16,0.28,0.26,1.0,211.0,27.0,0.77,0,26,6.83,57.69,5.86,119.0,17.42,30.89,3.95,0.0,6.0,0.0,0.0,100.0,100.0,3.57,0,0.88,0.0
2020-04-06,2020-04-06,Bremen,397,8,Bremen,HB,Bremen,420,682986,3.0,341.0,0.76,0.88,1.22,1.1,1.21,197.0,-14.0,0.69,0,27,6.83,58.13,0.44,111.0,16.25,28.84,-2.05,2.0,8.0,33.33,33.33,0.2,0.2,5.26,0,1.17,0.29
2020-04-07,2020-04-07,Bremen,399,9,Bremen,HB,Bremen,420,682986,2.0,342.0,0.5,0.59,1.7,1.5,1.31,188.0,-9.0,0.64,0,28,6.83,58.42,0.29,105.0,15.37,27.53,-1.32,1.0,9.0,12.5,12.5,0.27,0.27,3.97,0,1.32,0.15
2020-04-08,2020-04-08,Bremen,424,10,Bremen,HB,Bremen,420,682986,25.0,355.0,6.27,7.31,0.35,0.33,1.29,183.0,-5.0,0.56,1,29,6.83,62.08,3.66,113.0,16.54,26.79,-0.73,1.0,10.0,11.11,11.11,0.28,0.28,3.82,0,1.46,0.15
2020-04-09,2020-04-09,Bremen,445,11,Bremen,HB,Bremen,420,682986,21.0,365.0,4.95,5.92,0.39,0.36,1.0,185.0,2.0,0.54,0,30,6.83,65.15,3.07,118.0,17.28,27.09,0.29,1.0,11.0,10.0,10.0,0.29,0.29,3.82,1,1.61,0.15
2020-04-10,2020-04-10,Bremen,454,13,Bremen,HB,Bremen,420,682986,9.0,333.0,2.02,2.47,0.63,0.56,0.88,179.0,-6.0,0.5,0,31,6.83,66.47,1.32,113.0,16.54,26.21,-0.88,2.0,13.0,18.18,18.18,0.23,0.23,5.83,2,1.9,0.29
2020-04-11,2020-04-11,Bremen,469,15,Bremen,HB,Bremen,420,682986,15.0,327.0,3.3,4.5,0.47,0.41,0.94,183.0,4.0,0.49,0,32,6.83,68.67,2.2,115.0,16.84,26.79,0.59,2.0,15.0,15.38,15.38,0.25,0.25,7.63,3,2.2,0.29
2020-04-12,2020-04-12,Bremen,480,15,Bremen,HB,Bremen,420,682986,11.0,315.0,2.35,3.36,0.57,0.47,0.83,186.0,3.0,0.49,0,33,6.83,70.28,1.61,86.0,12.59,27.23,0.44,0.0,15.0,0.0,0.0,100.0,100.0,8.18,4,2.2,0.0
2020-04-13,2020-04-13,Bremen,486,17,Bremen,HB,Bremen,420,682986,6.0,316.0,1.25,1.9,0.85,0.65,0.88,175.0,-11.0,0.45,0,34,6.83,71.16,0.88,89.0,13.03,25.62,-1.61,2.0,17.0,13.33,13.33,0.26,0.26,7.76,5,2.49,0.29
2020-04-14,2020-04-14,Bremen,492,20,Bremen,HB,Bremen,420,682986,6.0,309.0,1.23,1.9,0.86,0.65,0.87,165.0,-10.0,0.41,0,35,6.83,72.04,0.88,93.0,13.62,24.16,-1.46,3.0,20.0,17.65,17.65,0.24,0.24,9.91,6,2.93,0.44
2020-04-15,2020-04-15,Bremen,500,21,Bremen,HB,Bremen,420,682986,8.0,300.0,1.63,2.59,0.72,0.54,0.62,159.0,-6.0,0.38,0,36,6.83,73.21,1.17,76.0,11.13,23.28,-0.88,1.0,21.0,5.0,5.0,0.39,0.39,9.91,7,3.07,0.15
2020-04-16,2020-04-16,Bremen,507,21,Bremen,HB,Bremen,420,682986,7.0,296.0,1.4,2.33,0.79,0.58,0.6,153.0,-6.0,0.36,0,37,6.83,74.23,1.02,62.0,9.08,22.4,-0.88,0.0,20.0,0.0,0.0,100.0,100.0,8.62,8,3.07,0.0
2020-04-17,2020-04-17,Bremen,556,22,Bremen,HB,Bremen,420,682986,49.0,315.0,9.66,16.55,0.29,0.24,0.71,162.0,9.0,0.34,0,38,6.83,81.41,7.17,102.0,14.93,23.72,1.32,1.0,21.0,4.76,5.0,0.4,0.39,9.0,9,3.22,0.15
2020-04-18,2020-04-18,Bremen,567,24,Bremen,HB,Bremen,420,682986,11.0,307.0,1.98,3.49,0.64,0.46,1.0,170.0,8.0,0.36,0,39,6.83,83.02,1.61,98.0,14.35,24.89,1.17,2.0,22.0,9.09,9.52,0.3,0.29,9.57,10,3.51,0.29
2020-04-19,2020-04-19,Bremen,585,25,Bremen,HB,Bremen,420,682986,18.0,310.0,3.17,5.86,0.49,0.36,1.6,186.0,16.0,0.38,-1,40,6.83,85.65,2.64,105.0,15.37,27.23,2.34,1.0,23.0,4.17,4.55,0.42,0.4,8.4,11,3.66,0.15
2020-04-20,2020-04-20,Bremen,604,25,Bremen,HB,Bremen,420,682986,19.0,318.0,3.25,6.13,0.48,0.35,2.22,180.0,-6.0,0.35,0,41,6.83,88.43,2.78,118.0,17.28,26.35,-0.88,0.0,23.0,0.0,0.0,100.0,100.0,7.21,12,3.66,0.0
2020-04-21,2020-04-21,Bremen,609,25,Bremen,HB,Bremen,420,682986,5.0,315.0,0.83,1.57,1.15,0.73,1.9,164.0,-16.0,0.31,0,42,6.83,89.17,0.73,117.0,17.13,24.01,-2.34,0.0,21.0,0.0,0.0,100.0,100.0,4.76,13,3.66,0.0
2020-04-22,2020-04-22,Bremen,624,26,Bremen,HB,Bremen,420,682986,15.0,313.0,2.46,4.76,0.56,0.4,1.38,170.0,6.0,0.32,0,43,6.83,91.36,2.2,124.0,18.16,24.89,0.88,1.0,21.0,4.0,4.76,0.43,0.4,4.42,14,3.81,0.15
2020-04-23,2020-04-23,Bremen,672,27,Bremen,HB,Bremen,420,682986,48.0,345.0,7.69,15.34,0.32,0.25,1.12,203.0,33.0,0.36,0,44,6.83,98.39,7.03,165.0,24.16,29.72,4.83,1.0,21.0,3.85,4.76,0.44,0.4,5.08,15,3.95,0.15
2020-04-24,2020-04-24,Bremen,707,27,Bremen,HB,Bremen,420,682986,35.0,366.0,5.21,10.14,0.38,0.29,0.95,227.0,24.0,0.39,0,45,6.83,103.51,5.12,151.0,22.11,33.24,3.51,0.0,21.0,0.0,0.0,100.0,100.0,4.42,16,3.95,0.0
2020-04-25,2020-04-25,Bremen,719,27,Bremen,HB,Bremen,420,682986,12.0,365.0,1.7,3.28,0.7,0.48,1.16,233.0,6.0,0.39,0,46,6.83,105.27,1.76,152.0,22.25,34.11,0.88,0.0,21.0,0.0,0.0,100.0,100.0,2.61,17,3.95,0.0
2020-04-26,2020-04-26,Bremen,739,27,Bremen,HB,Bremen,420,682986,20.0,345.0,2.78,5.48,0.52,0.37,1.44,247.0,14.0,0.41,0,47,6.83,108.2,2.93,154.0,22.55,36.16,2.05,0.0,21.0,0.0,0.0,100.0,100.0,2.33,18,3.95,0.0
2020-04-27,2020-04-27,Bremen,754,27,Bremen,HB,Bremen,420,682986,15.0,357.0,2.03,4.35,0.63,0.41,1.44,254.0,7.0,0.41,0,48,6.83,110.4,2.2,150.0,21.96,37.19,1.02,0.0,19.0,0.0,0.0,100.0,100.0,2.25,19,3.95,0.0
2020-04-28,2020-04-28,Bremen,759,27,Bremen,HB,Bremen,420,682986,5.0,360.0,0.66,1.4,1.36,0.79,1.16,252.0,-2.0,0.4,0,49,6.83,111.13,0.73,150.0,21.96,36.9,-0.29,0.0,18.0,0.0,0.0,100.0,100.0,2.15,20,3.95,0.0
2020-04-29,2020-04-29,Bremen,797,29,Bremen,HB,Bremen,420,682986,38.0,373.0,5.01,10.56,0.39,0.28,0.91,241.0,-11.0,0.36,0,50,6.83,116.69,5.56,173.0,25.33,35.29,-1.61,2.0,19.0,7.41,11.11,0.33,0.28,3.95,21,4.25,0.29
2020-04-30,2020-04-30,Bremen,827,29,Bremen,HB,Bremen,420,682986,30.0,382.0,3.76,8.04,0.44,0.31,0.73,260.0,19.0,0.38,0,51,6.83,121.08,4.39,155.0,22.69,38.07,2.78,0.0,18.0,0.0,0.0,100.0,100.0,3.23,22,4.25,0.0
2020-05-01,2020-05-01,Bremen,859,30,Bremen,HB,Bremen,420,682986,32.0,405.0,3.87,8.38,0.44,0.31,0.77,274.0,14.0,0.38,0,52,6.83,125.77,4.69,152.0,22.25,40.12,2.05,1.0,17.0,3.45,5.56,0.46,0.37,2.94,23,4.39,0.15
2020-05-02,2020-05-02,Bremen,871,30,Bremen,HB,Bremen,420,682986,12.0,402.0,1.4,2.96,0.79,0.5,1.09,267.0,-7.0,0.37,0,53,6.83,127.53,1.76,152.0,22.25,39.09,-1.02,0.0,15.0,0.0,0.0,100.0,100.0,3.06,24,4.39,0.0
2020-05-03,2020-05-03,Bremen,875,30,Bremen,HB,Bremen,420,682986,4.0,395.0,0.46,1.0,1.83,1.0,1.2,266.0,-1.0,0.36,0,54,6.83,128.11,0.59,136.0,19.91,38.95,-0.15,0.0,15.0,0.0,0.0,100.0,100.0,2.86,25,4.39,0.0
2020-05-04,2020-05-04,Bremen,893,30,Bremen,HB,Bremen,420,682986,18.0,407.0,2.06,4.56,0.62,0.4,1.21,269.0,3.0,0.36,0,55,6.83,130.75,2.64,139.0,20.35,39.39,0.44,0.0,13.0,0.0,0.0,100.0,100.0,2.54,26,4.39,0.0
2020-05-05,2020-05-05,Bremen,895,31,Bremen,HB,Bremen,420,682986,2.0,403.0,0.22,0.49,3.43,1.73,0.9,223.0,-46.0,0.29,0,56,6.83,131.04,0.29,136.0,19.91,32.65,-6.73,1.0,11.0,3.33,7.69,0.47,0.32,3.42,27,4.54,0.15
2020-05-06,2020-05-06,Bremen,916,31,Bremen,HB,Bremen,420,682986,21.0,416.0,2.35,5.21,0.57,0.38,0.58,209.0,-14.0,0.26,0,57,6.83,134.11,3.07,119.0,17.42,30.6,-2.05,0.0,10.0,0.0,0.0,100.0,100.0,1.61,28,4.54,0.0
2020-05-07,2020-05-07,Bremen,963,32,Bremen,HB,Bremen,420,682986,47.0,456.0,5.13,11.3,0.38,0.28,0.62,244.0,35.0,0.29,0,58,6.83,141.0,6.88,136.0,19.91,35.72,5.12,1.0,11.0,3.23,10.0,0.48,0.29,1.82,29,4.69,0.15
2020-05-08,2020-05-08,Bremen,997,32,Bremen,HB,Bremen,420,682986,34.0,441.0,3.53,7.46,0.46,0.32,0.74,258.0,14.0,0.3,0,59,6.83,145.97,4.98,138.0,20.2,37.77,2.05,0.0,10.0,0.0,0.0,100.0,100.0,1.32,30,4.69,0.0
2020-05-09,2020-05-09,Bremen,1024,32,Bremen,HB,Bremen,420,682986,27.0,457.0,2.71,6.12,0.53,0.35,1.28,270.0,12.0,0.31,0,60,6.83,149.93,3.95,153.0,22.4,39.53,1.76,0.0,8.0,0.0,0.0,100.0,100.0,1.32,31,4.69,0.0
2020-05-10,2020-05-10,Bremen,1043,32,Bremen,HB,Bremen,420,682986,19.0,458.0,1.86,4.16,0.66,0.42,2.0,284.0,14.0,0.32,0,61,6.83,152.71,2.78,168.0,24.6,41.58,2.05,0.0,7.0,0.0,0.0,100.0,100.0,1.3,32,4.69,0.0
2020-05-11,2020-05-11,Bremen,1055,34,Bremen,HB,Bremen,420,682986,12.0,451.0,1.15,2.62,0.91,0.54,1.87,258.0,-26.0,0.28,0,62,6.83,154.47,1.76,162.0,23.72,37.77,-3.81,2.0,9.0,6.25,28.57,0.35,0.2,2.67,33,4.98,0.29
2020-05-12,2020-05-12,Bremen,1058,35,Bremen,HB,Bremen,420,682986,3.0,449.0,0.28,0.67,2.77,1.36,1.53,231.0,-27.0,0.25,0,63,6.83,154.9,0.44,163.0,23.87,33.82,-3.95,1.0,10.0,2.94,11.11,0.51,0.28,2.67,34,5.12,0.15
2020-05-13,2020-05-13,Bremen,1077,36,Bremen,HB,Bremen,420,682986,19.0,453.0,1.8,4.23,0.67,0.42,0.91,218.0,-13.0,0.23,0,64,6.83,157.69,2.78,161.0,23.57,31.92,-1.9,1.0,10.0,2.86,10.0,0.51,0.29,2.89,35,5.27,0.15
2020-05-14,2020-05-14,Bremen,1104,37,Bremen,HB,Bremen,420,682986,27.0,432.0,2.51,5.96,0.55,0.36,0.61,233.0,15.0,0.24,0,65,6.83,161.64,3.95,141.0,20.64,34.11,2.2,1.0,10.0,2.78,10.0,0.52,0.29,3.23,36,5.42,0.15
2020-05-15,2020-05-15,Bremen,1129,37,Bremen,HB,Bremen,420,682986,25.0,422.0,2.26,5.79,0.59,0.36,0.57,254.0,21.0,0.25,0,66,6.83,165.3,3.66,132.0,19.33,37.19,3.07,0.0,10.0,0.0,0.0,100.0,100.0,3.29,37,5.42,0.0
2020-05-16,2020-05-16,Bremen,1150,37,Bremen,HB,Bremen,420,682986,21.0,431.0,1.86,4.98,0.66,0.39,0.69,257.0,3.0,0.25,0,67,6.83,168.37,3.07,126.0,18.45,37.63,0.44,0.0,10.0,0.0,0.0,100.0,100.0,3.29,38,5.42,0.0
2020-05-17,2020-05-17,Bremen,1164,37,Bremen,HB,Bremen,420,682986,14.0,425.0,1.22,3.25,0.87,0.48,0.95,269.0,12.0,0.26,0,68,6.83,170.42,2.05,121.0,17.72,39.39,1.76,0.0,10.0,0.0,0.0,100.0,100.0,3.68,39,5.42,0.0
2020-05-18,2020-05-18,Bremen,1171,38,Bremen,HB,Bremen,420,682986,7.0,417.0,0.6,1.65,1.47,0.71,1.18,255.0,-14.0,0.25,0,69,6.83,171.45,1.02,116.0,16.98,37.34,-2.05,1.0,11.0,2.7,10.0,0.53,0.29,2.88,40,5.56,0.15
