date,land,confirmed,dead,name,iso_code,capital,area,population,dow,weekend,confirmed_avg3,confirmed_change,confirmed_change_avg3,confirmed_change_3w,confirmed_change_pct,confirmed_change_pct_avg3,confirmed_change_pct_3w,confirmed_change_acceleration,confirmed_change_acceleration_avg3,confirmed_doubling_days,confirmed_doubling_days_3w,confirmed_doubling_days_avg3,confirmed_doubling_days_3w_avg3,confirmed_active_cases,confirmed_peak,confirmed_day_since_10,confirmed_per_100k,confirmed_change_per_100k,dead_avg3,dead_change,dead_change_avg3,dead_change_3w,dead_change_pct,dead_change_pct_avg3,dead_change_pct_3w,dead_change_acceleration,dead_change_acceleration_avg3,dead_doubling_days,dead_doubling_days_3w,dead_doubling_days_avg3,dead_doubling_days_3w_avg3,dead_day_since_10,dead_per_100k,dead_change_per_100k
2020-05-04,Saxony,4702,167,Saxony,SN,Dresden,18449,4077937,0,False,4678.0,6.0,47.0,1047.0,0.001,0.01,0.005,0.924,-0.175,100.0,100.0,70.0,38.0,429.0,0.096,48,115.304,0.147,165.0,2.0,2.0,99.0,0.012,0.012,0.02,0.0,0.0,57.53,34.31,68.0,44.0,35,4.095,0.049
2020-05-05,Saxony,4745,171,Saxony,SN,Dresden,18449,4077937,1,False,4711.0,43.0,34.0,994.0,0.009,0.007,0.041,-6.167,0.277,76.141,17.222,79.0,57.0,418.0,0.092,49,116.359,1.054,168.0,4.0,2.0,101.0,0.024,0.012,0.04,-1.0,0.0,29.284,17.5,50.0,30.0,36,4.193,0.098
2020-05-06,Saxony,4784,177,Saxony,SN,Dresden,18449,4077937,2,False,4744.0,39.0,33.0,965.0,0.008,0.007,0.039,0.093,0.029,84.679,18.011,84.0,38.0,407.0,0.089,50,117.315,0.956,172.0,6.0,4.0,104.0,0.035,0.024,0.059,-0.5,-1.0,20.099,12.011,34.0,20.0,37,4.34,0.147
2020-05-07,Saxony,4836,181,Saxony,SN,Dresden,18449,4077937,3,False,4787.0,52.0,43.0,881.0,0.011,0.009,0.054,-0.333,-0.303,64.116,13.207,77.0,17.0,430.0,0.093,51,118.59,1.275,176.0,4.0,5.0,87.0,0.023,0.029,0.038,0.333,-0.25,31.017,18.366,25.0,15.0,38,4.439,0.098
2020-05-08,Saxony,4839,184,Saxony,SN,Dresden,18449,4077937,4,False,4824.0,3.0,36.0,791.0,0.001,0.008,0.003,0.942,0.163,100.0,100.0,78.0,36.0,411.0,0.089,52,118.664,0.074,181.0,3.0,4.0,89.0,0.017,0.023,0.034,0.25,0.2,42.166,20.446,31.0,17.0,39,4.512,0.074
2020-05-09,Saxony,4873,186,Saxony,SN,Dresden,18449,4077937,5,True,4847.0,34.0,23.0,733.0,0.007,0.005,0.043,-10.333,0.361,98.997,16.47,91.0,57.0,415.0,0.089,53,119.498,0.834,184.0,2.0,3.0,83.0,0.011,0.017,0.022,0.333,0.25,64.116,31.19,45.0,23.0,40,4.561,0.049
2020-05-10,Saxony,4886,187,Saxony,SN,Dresden,18449,4077937,6,True,4868.0,13.0,21.0,696.0,0.003,0.004,0.018,0.618,0.087,100.0,39.428,99.0,43.0,396.0,0.085,54,119.817,0.319,186.0,1.0,2.0,80.0,0.005,0.011,0.012,0.5,0.333,100.0,57.877,68.0,35.0,41,4.586,0.025
2020-05-11,Saxony,4915,187,Saxony,SN,Dresden,18449,4077937,0,False,4890.0,29.0,22.0,686.0,0.006,0.005,0.042,-1.231,-0.048,100.0,16.98,100.0,28.0,406.0,0.086,55,120.528,0.711,187.0,0.0,1.0,78.0,0.0,0.005,0.0,1.0,0.5,100.0,100.0,91.0,62.0,42,4.586,0.0
2020-03-18,Saarland,88,0,Saarland,SL,Saarbrücken,2569,990509,2,False,,,,,,,,,,0.0,0.0,,,,,1,8.884,,,,,,,,,,,0.0,0.0,,,0,0.0,
2020-03-19,Saarland,99,0,Saarland,SL,Saarbrücken,2569,990509,3,False,,11.0,,,0.125,,,,,5.885,0.0,,,,,2,9.995,1.111,,0.0,,,,,,,,0.0,0.0,,,0,0.0,0.0
2020-03-20,Saarland,146,0,Saarland,SL,Saarbrücken,2569,990509,4,False,108.0,47.0,,,0.475,,,-3.273,,1.784,0.0,3.0,0.0,,,3,14.74,4.745,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-03-21,Saarland,187,0,Saarland,SL,Saarbrücken,2569,990509,5,True,144.0,41.0,36.0,,0.281,0.333,,0.128,,2.801,0.0,3.0,0.0,,,4,18.879,4.139,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-03-22,Saarland,187,0,Saarland,SL,Saarbrücken,2569,990509,6,True,177.0,0.0,32.0,,0.0,0.222,,1.0,0.111,100.0,0.0,27.0,0.0,,,5,18.879,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-03-23,Saarland,200,0,Saarland,SL,Saarbrücken,2569,990509,0,False,190.0,13.0,14.0,,0.07,0.079,,-inf,0.562,10.313,0.0,53.0,0.0,,,6,20.192,1.312,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-03-24,Saarland,337,1,Saarland,SL,Saarbrücken,2569,990509,1,False,231.0,137.0,41.0,,0.685,0.216,,-9.538,-1.929,1.328,0.0,30.0,0.0,,,7,34.023,13.831,0.0,1.0,0.0,,inf,,,-inf,,0.0,0.0,0.0,0.0,0,0.101,0.101
2020-03-25,Saarland,403,0,Saarland,SL,Saarbrücken,2569,990509,2,False,319.0,66.0,88.0,,0.196,0.381,,0.518,-1.146,3.876,0.0,4.0,0.0,,,8,40.687,6.663,0.0,-1.0,0.0,,-1.0,,,2.0,,0.0,0.0,0.0,0.0,0,0.0,-0.101
2020-03-26,Saarland,433,2,Saarland,SL,Saarbrücken,2569,990509,3,False,394.0,30.0,75.0,,0.074,0.235,,0.545,0.148,9.654,0.0,5.0,0.0,,,9,43.715,3.029,1.0,2.0,0.0,,inf,,,3.0,,0.0,0.0,0.0,0.0,0,0.202,0.202
2020-03-27,Saarland,505,2,Saarland,SL,Saarbrücken,2569,990509,4,False,444.0,72.0,50.0,,0.166,0.127,,-1.4,0.333,4.506,0.0,7.0,0.0,,,10,50.984,7.269,2.0,0.0,1.0,,0.0,1.0,,1.0,-inf,100.0,0.0,25.0,0.0,0,0.202,0.0
2020-03-28,Saarland,550,2,Saarland,SL,Saarbrücken,2569,990509,5,True,498.0,45.0,55.0,,0.089,0.124,,0.375,-0.1,8.12,0.0,7.0,0.0,,,11,55.528,4.543,2.0,0.0,0.0,,0.0,0.0,,,1.0,100.0,0.0,75.0,0.0,0,0.202,0.0
2020-03-29,Saarland,560,2,Saarland,SL,Saarbrücken,2569,990509,6,True,541.0,10.0,43.0,,0.018,0.086,,0.778,0.218,38.469,0.0,15.0,0.0,,,12,56.537,1.01,2.0,0.0,0.0,,0.0,0.0,,,,100.0,0.0,100.0,0.0,0,0.202,0.0
2020-03-30,Saarland,706,7,Saarland,SL,Saarbrücken,2569,990509,0,False,594.0,146.0,53.0,,0.261,0.098,,-13.6,-0.233,2.992,0.0,22.0,0.0,618.0,2.082,13,71.277,14.74,3.0,5.0,1.0,,2.5,0.5,,-inf,-inf,0.553,0.0,75.0,0.0,0,0.707,0.505
2020-03-31,Saarland,782,7,Saarland,SL,Saarbrücken,2569,990509,1,False,688.0,76.0,94.0,,0.108,0.158,,0.479,-0.774,6.78,0.0,13.0,0.0,683.0,2.067,14,78.95,7.673,6.0,0.0,2.0,,0.0,0.667,,1.0,-1.0,100.0,0.0,50.0,0.0,0,0.707,0.0
2020-04-01,Saarland,829,8,Saarland,SL,Saarbrücken,2569,990509,2,False,775.0,47.0,86.0,,0.06,0.125,,0.382,0.085,11.876,0.0,7.0,0.0,683.0,1.737,15,83.695,4.745,7.0,1.0,2.0,,0.143,0.333,,-inf,0.0,5.191,0.0,51.0,0.0,0,0.808,0.101
2020-04-02,Saarland,1020,11,Saarland,SL,Saarbrücken,2569,990509,3,False,865.0,191.0,90.0,,0.23,0.116,,-3.064,-0.047,3.343,0.0,8.0,0.0,833.0,1.696,16,102.978,19.283,8.0,3.0,1.0,,0.375,0.143,,-2.0,0.5,2.177,0.0,28.0,0.0,1,1.111,0.303
2020-04-03,Saarland,1079,12,Saarland,SL,Saarbrücken,2569,990509,4,False,987.0,59.0,122.0,,0.058,0.141,,0.691,-0.356,12.326,0.0,8.0,0.0,892.0,1.753,17,108.935,5.957,10.0,1.0,2.0,,0.091,0.25,,0.667,-1.0,7.966,0.0,4.0,0.0,2,1.212,0.101
2020-04-04,Saarland,1265,14,Saarland,SL,Saarbrücken,2569,990509,5,True,1111.0,186.0,124.0,,0.172,0.126,,-2.153,-0.016,4.358,0.0,8.0,0.0,1065.0,1.845,18,127.713,18.778,12.0,2.0,2.0,,0.167,0.2,,-1.0,0.0,4.497,0.0,6.0,0.0,3,1.413,0.202
2020-04-05,Saarland,1358,14,Saarland,SL,Saarbrücken,2569,990509,6,True,1242.0,93.0,131.0,,0.074,0.118,,0.5,-0.056,9.771,0.0,8.0,0.0,1021.0,1.394,19,137.102,9.389,14.0,0.0,1.0,,0.0,0.083,,1.0,0.5,100.0,0.0,29.0,0.0,4,1.413,0.0
2020-04-06,Saarland,1483,14,Saarland,SL,Saarbrücken,2569,990509,0,False,1366.0,125.0,124.0,,0.092,0.1,,-0.344,0.053,7.872,0.0,8.0,0.0,1080.0,1.303,20,149.722,12.62,14.0,0.0,0.0,,0.0,0.0,,,1.0,100.0,0.0,76.0,0.0,5,1.413,0.0
2020-04-07,Saarland,1532,16,Saarland,SL,Saarbrücken,2569,990509,1,False,1464.0,49.0,98.0,,0.033,0.072,,0.608,0.21,21.323,0.0,12.0,0.0,1099.0,1.264,21,154.669,4.947,14.0,2.0,0.0,,0.143,0.0,,-inf,,5.191,0.0,76.0,0.0,6,1.615,0.202
2020-04-08,Saarland,1637,23,Saarland,SL,Saarbrücken,2569,990509,2,False,1546.0,105.0,82.0,1549.0,0.069,0.056,,-1.143,0.163,10.456,0.0,15.0,0.0,1132.0,1.176,22,165.27,10.601,17.0,7.0,3.0,23.0,0.438,0.214,,-2.5,-inf,1.91,0.0,28.0,0.0,7,2.322,0.707
2020-04-09,Saarland,1693,23,Saarland,SL,Saarbrücken,2569,990509,3,False,1625.0,56.0,79.0,1594.0,0.034,0.051,0.036,0.467,0.037,20.607,19.518,16.0,5.0,1143.0,1.124,23,170.924,5.654,21.0,0.0,4.0,23.0,0.0,0.235,0.0,1.0,-0.333,100.0,100.0,27.0,25.0,8,2.322,0.0
2020-04-10,Saarland,1854,36,Saarland,SL,Saarbrücken,2569,990509,4,False,1719.0,161.0,94.0,1708.0,0.095,0.058,0.101,-1.875,-0.19,7.63,7.204,15.0,12.0,1294.0,1.197,24,187.178,16.254,26.0,13.0,5.0,36.0,0.565,0.238,0.565,-inf,-0.25,1.547,1.547,51.0,50.0,9,3.635,1.312
2020-04-11,Saarland,2016,41,Saarland,SL,Saarbrücken,2569,990509,5,True,1854.0,162.0,135.0,1829.0,0.087,0.079,0.095,-0.006,-0.436,8.274,7.649,11.0,10.0,1310.0,1.049,25,203.534,16.355,34.0,5.0,8.0,41.0,0.139,0.308,0.139,0.615,-0.6,5.33,5.33,27.0,27.0,10,4.139,0.505
2020-04-12,Saarland,2058,43,Saarland,SL,Saarbrücken,2569,990509,6,True,1986.0,42.0,132.0,1871.0,0.021,0.071,0.023,0.741,0.022,33.616,30.53,14.0,13.0,1276.0,0.968,26,207.774,4.24,40.0,2.0,6.0,43.0,0.049,0.176,0.049,0.6,0.25,14.553,14.553,7.0,7.0,11,4.341,0.202
2020-04-13,Saarland,2079,44,Saarland,SL,Saarbrücken,2569,990509,0,False,2053.0,21.0,67.0,1879.0,0.01,0.034,0.011,0.5,0.492,68.274,62.102,36.0,33.0,1250.0,0.919,27,209.894,2.12,43.0,1.0,2.0,44.0,0.023,0.05,0.023,0.5,0.667,30.151,30.151,16.0,16.0,12,4.442,0.101
2020-04-14,Saarland,2112,52,Saarland,SL,Saarbrücken,2569,990509,1,False,2082.0,33.0,29.0,1775.0,0.016,0.014,0.018,-0.571,0.567,44.014,39.813,54.0,49.0,1092.0,0.728,28,213.226,3.332,46.0,8.0,3.0,51.0,0.182,0.07,0.182,-7.0,-0.5,4.149,4.149,20.0,20.0,13,5.25,0.808
2020-04-15,Saarland,2145,58,Saarland,SL,Saarbrücken,2569,990509,2,False,2112.0,33.0,30.0,1742.0,0.016,0.014,0.019,0.0,-0.034,44.707,37.628,50.0,45.0,1066.0,0.687,29,216.557,3.332,52.0,6.0,6.0,58.0,0.115,0.13,0.118,0.25,-1.0,6.348,6.232,11.0,11.0,14,5.856,0.606
2020-04-16,Saarland,2201,71,Saarland,SL,Saarbrücken,2569,990509,3,False,2151.0,56.0,39.0,1768.0,0.026,0.018,0.032,-0.697,-0.3,26.895,21.907,40.0,34.0,936.0,0.554,30,222.211,5.654,60.0,13.0,8.0,69.0,0.224,0.154,0.224,-1.167,-0.333,3.427,3.427,5.0,5.0,15,7.168,1.312
2020-04-17,Saarland,2254,76,Saarland,SL,Saarbrücken,2569,990509,4,False,2200.0,53.0,50.0,1749.0,0.024,0.023,0.03,0.054,-0.282,29.13,23.467,32.0,26.0,896.0,0.507,31,227.562,5.351,69.0,5.0,9.0,74.0,0.07,0.15,0.072,0.615,-0.125,10.185,9.908,6.0,6.0,16,7.673,0.505
2020-04-18,Saarland,2289,86,Saarland,SL,Saarbrücken,2569,990509,5,True,2250.0,35.0,49.0,1739.0,0.016,0.022,0.02,0.34,0.02,44.984,34.983,33.0,26.0,806.0,0.434,32,231.095,3.534,77.0,10.0,8.0,84.0,0.132,0.116,0.135,-1.0,0.111,5.607,5.468,7.0,7.0,17,8.682,1.01
2020-04-19,Saarland,2303,91,Saarland,SL,Saarbrücken,2569,990509,6,True,2284.0,14.0,34.0,1743.0,0.006,0.015,0.008,0.6,0.306,100.0,86.445,55.0,45.0,771.0,0.408,33,232.509,1.413,85.0,5.0,8.0,89.0,0.058,0.104,0.06,0.5,0.0,12.265,11.988,8.0,8.0,18,9.187,0.505
2020-04-20,Saarland,2314,91,Saarland,SL,Saarbrücken,2569,990509,0,False,2302.0,11.0,18.0,1608.0,0.005,0.008,0.006,0.214,0.471,100.0,100.0,86.0,77.0,677.0,0.346,34,233.619,1.111,90.0,0.0,5.0,84.0,0.0,0.059,0.0,1.0,0.375,100.0,100.0,33.0,32.0,19,9.187,0.0
2020-04-21,Saarland,2328,93,Saarland,SL,Saarbrücken,2569,990509,1,False,2315.0,14.0,12.0,1546.0,0.006,0.005,0.009,-0.273,0.333,100.0,79.959,100.0,92.0,635.0,0.319,35,235.033,1.413,92.0,2.0,2.0,86.0,0.022,0.022,0.024,-inf,0.6,31.884,29.457,61.0,60.0,20,9.389,0.202
2020-04-22,Saarland,2367,97,Saarland,SL,Saarbrücken,2569,990509,2,False,2334.0,39.0,20.0,1538.0,0.017,0.009,0.025,-1.786,-0.667,41.721,27.822,85.0,72.0,513.0,0.244,36,238.97,3.937,94.0,4.0,2.0,89.0,0.043,0.022,0.047,-1.0,0.0,16.46,15.247,45.0,44.0,21,9.793,0.404
2020-04-23,Saarland,2395,99,Saarland,SL,Saarbrücken,2569,990509,3,False,2364.0,28.0,30.0,1375.0,0.012,0.013,0.018,0.282,-0.5,58.942,38.419,61.0,44.0,379.0,0.172,37,241.797,2.827,96.0,2.0,3.0,88.0,0.021,0.032,0.022,0.5,-0.5,33.963,31.19,25.0,23.0,22,9.995,0.202
2020-04-24,Saarland,2445,105,Saarland,SL,Saarbrücken,2569,990509,4,False,2400.0,50.0,36.0,1366.0,0.021,0.015,0.036,-0.786,-0.2,33.547,19.406,48.0,31.0,387.0,0.172,38,246.845,5.048,100.0,6.0,4.0,93.0,0.061,0.042,0.068,-2.0,-0.333,11.78,10.509,24.0,22.0,23,10.601,0.606
2020-04-25,Saarland,2468,107,Saarland,SL,Saarbrücken,2569,990509,5,True,2438.0,23.0,38.0,1203.0,0.009,0.016,0.017,0.54,-0.056,74.031,41.512,50.0,30.0,389.0,0.172,39,249.167,2.322,104.0,2.0,4.0,93.0,0.019,0.04,0.022,0.667,0.0,36.736,32.577,24.0,21.0,24,10.803,0.202
2020-04-26,Saarland,2482,107,Saarland,SL,Saarbrücken,2569,990509,6,True,2466.0,14.0,28.0,1124.0,0.006,0.011,0.012,0.391,0.263,100.0,59.907,70.0,41.0,370.0,0.161,40,250.581,1.413,106.0,0.0,2.0,93.0,0.0,0.019,0.0,1.0,0.5,100.0,100.0,46.0,44.0,25,10.803,0.0
2020-04-27,Saarland,2503,121,Saarland,SL,Saarbrücken,2569,990509,0,False,2484.0,21.0,18.0,1020.0,0.008,0.007,0.019,-0.5,0.357,82.27,37.445,89.0,50.0,358.0,0.154,41,252.701,2.12,110.0,14.0,4.0,107.0,0.131,0.038,0.151,-inf,-1.0,5.637,4.943,61.0,59.0,26,12.216,1.413
2020-04-28,Saarland,2509,123,Saarland,SL,Saarbrücken,2569,990509,1,False,2499.0,6.0,16.0,977.0,0.002,0.006,0.006,0.714,0.111,100.0,100.0,91.0,59.0,308.0,0.131,42,253.306,0.606,118.0,2.0,8.0,107.0,0.017,0.073,0.019,0.857,-1.0,42.281,37.429,38.0,37.0,27,12.418,0.202
2020-04-29,Saarland,2514,129,Saarland,SL,Saarbrücken,2569,990509,2,False,2509.0,5.0,10.0,877.0,0.002,0.004,0.005,0.167,0.375,100.0,100.0,96.0,84.0,260.0,0.109,43,253.811,0.505,124.0,6.0,6.0,106.0,0.049,0.051,0.056,-2.0,0.25,14.553,12.704,26.0,23.0,28,13.024,0.606
2020-04-30,Saarland,2552,131,Saarland,SL,Saarbrücken,2569,990509,3,False,2522.0,38.0,14.0,859.0,0.015,0.006,0.043,-6.6,-0.4,46.203,16.341,87.0,79.0,263.0,0.109,44,257.648,3.836,128.0,2.0,4.0,108.0,0.016,0.032,0.019,0.667,0.333,45.054,37.082,29.0,25.0,29,13.226,0.202
2020-05-01,Saarland,2581,135,Saarland,SL,Saarbrücken,2569,990509,4,False,2550.0,29.0,28.0,727.0,0.011,0.011,0.034,0.237,-1.0,61.343,20.876,63.0,38.0,278.0,0.114,45,260.575,2.928,132.0,4.0,4.0,99.0,0.031,0.031,0.037,-1.0,0.0,23.045,19.059,32.0,26.0,30,13.629,0.404
2020-05-02,Saarland,2597,135,Saarland,SL,Saarbrücken,2569,990509,5,True,2578.0,16.0,28.0,581.0,0.006,0.011,0.022,0.448,0.0,100.0,31.84,67.0,22.0,283.0,0.115,46,262.191,1.615,134.0,0.0,2.0,94.0,0.0,0.015,0.0,1.0,0.5,100.0,100.0,48.0,44.0,31,13.629,0.0
2020-05-03,Saarland,2605,138,Saarland,SL,Saarbrücken,2569,990509,6,True,2595.0,8.0,17.0,547.0,0.003,0.007,0.014,0.5,0.393,100.0,50.686,90.0,34.0,277.0,0.112,47,262.998,0.808,136.0,3.0,2.0,95.0,0.022,0.015,0.032,-inf,0.0,31.537,22.063,64.0,60.0,32,13.932,0.303
2020-05-04,Saarland,2608,139,Saarland,SL,Saarbrücken,2569,990509,0,False,2604.0,3.0,9.0,529.0,0.001,0.003,0.005,0.625,0.471,100.0,100.0,100.0,58.0,241.0,0.097,48,263.301,0.303,138.0,1.0,2.0,95.0,0.007,0.015,0.011,0.667,0.0,96.0,66.195,65.0,53.0,33,14.033,0.101
2020-05-05,Saarland,2618,139,Saarland,SL,Saarbrücken,2569,990509,1,False,2610.0,10.0,6.0,506.0,0.004,0.002,0.019,-2.333,0.333,100.0,37.013,100.0,72.0,223.0,0.089,49,264.311,1.01,139.0,0.0,1.0,87.0,0.0,0.007,0.0,1.0,0.5,100.0,100.0,81.0,64.0,34,14.033,0.0
2020-05-06,Saarland,2627,141,Saarland,SL,Saarbrücken,2569,990509,2,False,2618.0,9.0,8.0,482.0,0.003,0.003,0.018,0.1,-0.333,100.0,39.316,100.0,53.0,182.0,0.072,50,265.22,0.909,140.0,2.0,1.0,83.0,0.014,0.007,0.023,-inf,0.0,48.52,30.497,86.0,74.0,35,14.235,0.202
2020-05-07,Saarland,2655,143,Saarland,SL,Saarbrücken,2569,990509,3,False,2632.0,28.0,14.0,454.0,0.011,0.005,0.058,-2.111,-0.75,65.378,12.275,91.0,32.0,187.0,0.073,51,268.046,2.827,141.0,2.0,2.0,72.0,0.014,0.014,0.024,0.0,-1.0,49.213,29.111,62.0,48.0,36,14.437,0.202
2020-05-08,Saarland,2658,140,Saarland,SL,Saarbrücken,2569,990509,4,False,2649.0,3.0,17.0,404.0,0.001,0.006,0.007,0.893,-0.214,100.0,100.0,83.0,41.0,176.0,0.069,52,268.349,0.303,142.0,-3.0,1.0,64.0,-0.021,0.007,-0.042,2.5,0.5,0.0,0.0,37.0,22.0,37,14.134,-0.303
2020-05-09,Saarland,2660,142,Saarland,SL,Saarbrücken,2569,990509,5,True,2658.0,2.0,9.0,371.0,0.001,0.003,0.005,0.333,0.471,100.0,100.0,91.0,78.0,157.0,0.061,53,268.551,0.202,141.0,2.0,-0.0,56.0,0.014,-0.0,0.031,1.667,1.0,48.866,22.526,25.0,13.0,38,14.336,0.202
2020-05-10,Saarland,2663,142,Saarland,SL,Saarbrücken,2569,990509,6,True,2660.0,3.0,2.0,360.0,0.001,0.001,0.008,-0.5,0.778,100.0,86.065,100.0,97.0,154.0,0.06,54,268.854,0.303,142.0,0.0,0.0,51.0,0.0,0.0,0.0,1.0,,100.0,100.0,49.0,36.0,39,14.336,0.0
2020-05-11,Saarland,2665,142,Saarland,SL,Saarbrücken,2569,990509,0,False,2663.0,2.0,2.0,351.0,0.001,0.001,0.006,0.333,0.0,100.0,100.0,100.0,93.0,151.0,0.058,55,269.056,0.202,142.0,0.0,0.0,51.0,0.0,0.0,0.0,,,100.0,100.0,87.0,81.0,40,14.336,0.0
2020-03-18,Rhineland-Palatinate,474,0,Rhineland-Palatinate,RP,Mainz,19854,4084844,2,False,,,,,,,,,,0.0,0.0,,,,,1,11.604,,,,,,,,,,,0.0,0.0,,,0,0.0,
2020-03-19,Rhineland-Palatinate,637,0,Rhineland-Palatinate,RP,Mainz,19854,4084844,3,False,,163.0,,,0.344,,,,,2.345,0.0,,,,,2,15.594,3.99,,0.0,,,,,,,,0.0,0.0,,,0,0.0,0.0
2020-03-20,Rhineland-Palatinate,801,1,Rhineland-Palatinate,RP,Mainz,19854,4084844,4,False,637.0,164.0,,,0.257,,,-0.006,,3.026,0.0,2.0,0.0,,,3,19.609,4.015,0.0,1.0,,,inf,,,-inf,,0.0,0.0,0.0,0.0,0,0.024,0.024
2020-03-21,Rhineland-Palatinate,938,1,Rhineland-Palatinate,RP,Mainz,19854,4084844,5,True,794.0,137.0,157.0,,0.171,0.246,,0.165,,4.39,0.0,3.0,0.0,,,4,22.963,3.354,1.0,0.0,0.0,,0.0,,,1.0,,100.0,0.0,25.0,0.0,0,0.024,0.0
2020-03-22,Rhineland-Palatinate,1053,2,Rhineland-Palatinate,RP,Mainz,19854,4084844,6,True,932.0,115.0,138.0,,0.123,0.174,,0.161,0.121,5.994,0.0,4.0,0.0,,,5,25.778,2.815,1.0,1.0,0.0,,1.0,0.0,,-inf,,1.0,0.0,50.0,0.0,0,0.049,0.024
2020-03-23,Rhineland-Palatinate,1177,2,Rhineland-Palatinate,RP,Mainz,19854,4084844,0,False,1055.0,124.0,123.0,,0.118,0.132,,-0.078,0.109,6.226,0.0,6.0,0.0,,,6,28.814,3.036,2.0,0.0,0.0,,0.0,0.0,,1.0,,100.0,0.0,50.0,0.0,0,0.049,0.0
2020-03-24,Rhineland-Palatinate,1370,5,Rhineland-Palatinate,RP,Mainz,19854,4084844,1,False,1194.0,193.0,139.0,,0.164,0.132,,-0.556,-0.13,4.565,0.0,6.0,0.0,,,7,33.539,4.725,3.0,3.0,1.0,,1.5,0.5,,-inf,-inf,0.756,0.0,50.0,0.0,0,0.122,0.073
2020-03-25,Rhineland-Palatinate,1591,0,Rhineland-Palatinate,RP,Mainz,19854,4084844,2,False,1377.0,221.0,183.0,,0.161,0.153,,-0.145,-0.317,4.635,0.0,5.0,0.0,,,8,38.949,5.41,3.0,-5.0,0.0,,-1.0,0.0,,2.667,1.0,0.0,0.0,25.0,0.0,0,0.0,-0.122
2020-03-26,Rhineland-Palatinate,1816,6,Rhineland-Palatinate,RP,Mainz,19854,4084844,3,False,1592.0,225.0,215.0,,0.141,0.156,,-0.018,-0.175,5.24,0.0,5.0,0.0,,,9,44.458,5.508,3.0,6.0,-0.0,,inf,-0.0,,2.2,,0.0,0.0,0.0,0.0,0,0.147,0.147
2020-03-27,Rhineland-Palatinate,1971,8,Rhineland-Palatinate,RP,Mainz,19854,4084844,4,False,1798.0,155.0,206.0,,0.085,0.129,,0.311,0.042,8.463,0.0,6.0,0.0,,,10,48.252,3.795,5.0,2.0,2.0,,0.333,0.667,,0.667,inf,2.409,0.0,1.0,0.0,0,0.196,0.049
2020-03-28,Rhineland-Palatinate,2212,11,Rhineland-Palatinate,RP,Mainz,19854,4084844,5,True,1992.0,241.0,194.0,,0.122,0.108,,-0.555,0.058,6.009,0.0,7.0,0.0,,,11,54.152,5.9,8.0,3.0,3.0,,0.375,0.6,,-0.5,-0.5,2.177,0.0,2.0,0.0,1,0.269,0.073
2020-03-29,Rhineland-Palatinate,2396,12,Rhineland-Palatinate,RP,Mainz,19854,4084844,6,True,2198.0,184.0,205.0,,0.083,0.103,,0.237,-0.057,8.675,0.0,7.0,0.0,,,12,58.656,4.505,10.0,1.0,2.0,,0.091,0.25,,0.667,0.333,7.966,0.0,4.0,0.0,2,0.294,0.024
2020-03-30,Rhineland-Palatinate,2584,18,Rhineland-Palatinate,RP,Mainz,19854,4084844,0,False,2397.0,188.0,199.0,,0.078,0.091,,-0.022,0.029,9.176,0.0,8.0,0.0,2110.0,1.696,13,63.259,4.602,13.0,6.0,3.0,,0.5,0.3,,-5.0,-0.5,1.71,0.0,5.0,0.0,3,0.441,0.147
2020-03-31,Rhineland-Palatinate,2726,19,Rhineland-Palatinate,RP,Mainz,19854,4084844,1,False,2572.0,142.0,176.0,,0.055,0.073,,0.245,0.116,12.957,0.0,10.0,0.0,2089.0,1.454,14,66.735,3.476,17.0,1.0,4.0,,0.056,0.308,,0.833,-0.333,12.82,0.0,6.0,0.0,4,0.465,0.024
2020-04-01,Rhineland-Palatinate,2899,23,Rhineland-Palatinate,RP,Mainz,19854,4084844,2,False,2734.0,173.0,161.0,,0.063,0.063,,-0.218,0.085,11.265,0.0,12.0,0.0,2098.0,1.286,15,70.97,4.235,20.0,4.0,3.0,,0.211,0.176,,-3.0,0.25,3.628,0.0,8.0,0.0,5,0.563,0.098
2020-04-02,Rhineland-Palatinate,3132,26,Rhineland-Palatinate,RP,Mainz,19854,4084844,3,False,2914.0,233.0,180.0,,0.08,0.066,,-0.347,-0.118,8.966,0.0,11.0,0.0,2194.0,1.206,16,76.675,5.704,23.0,3.0,3.0,,0.13,0.15,,0.25,0.0,5.654,0.0,6.0,0.0,6,0.637,0.073
2020-04-03,Rhineland-Palatinate,3362,26,Rhineland-Palatinate,RP,Mainz,19854,4084844,4,False,3131.0,230.0,217.0,,0.073,0.074,,0.013,-0.206,9.781,0.0,10.0,0.0,2309.0,1.161,17,82.305,5.631,25.0,0.0,2.0,,0.0,0.087,,1.0,0.333,100.0,0.0,29.0,0.0,7,0.637,0.0
2020-04-04,Rhineland-Palatinate,3504,29,Rhineland-Palatinate,RP,Mainz,19854,4084844,5,True,3340.0,142.0,209.0,,0.042,0.067,,0.383,0.037,16.755,0.0,11.0,0.0,2327.0,1.091,18,85.781,3.476,27.0,3.0,2.0,,0.115,0.08,,-inf,0.0,6.348,0.0,53.0,0.0,8,0.71,0.073
